timestamp_utc,pm25,temperature_c,humidity,pressure,sea_level_pressure,sin_hour,cos_hour,sin_dow,cos_dow,sin_month,cos_month,humidity_lag_1,humidity_lag_12,humidity_lag_24,humidity_lag_3,humidity_lag_6,pm25_lag_1,pm25_lag_12,pm25_lag_24,pm25_lag_3,pm25_lag_6,sea_level_pressure_lag_1,sea_level_pressure_lag_12,sea_level_pressure_lag_24,sea_level_pressure_lag_3,sea_level_pressure_lag_6,temperature_c_lag_1,temperature_c_lag_12,temperature_c_lag_24,temperature_c_lag_3,temperature_c_lag_6,humidity_rollmean_12,humidity_rollmean_24,humidity_rollmean_3,pm25_rollmean_12,pm25_rollmean_24,pm25_rollmean_3,sea_level_pressure_rollmean_12,sea_level_pressure_rollmean_24,sea_level_pressure_rollmean_3,temperature_c_rollmean_12,temperature_c_rollmean_24,temperature_c_rollmean_3
2025-01-02 00:00:00+00:00,60.2,24.88888888888889,38.0,1012.68,1012.8541695102216,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,38.0,34.0,40.0,37.0,38.0,57.8,36.9,48.1,57.7,65.8,1012.8038368498807,1011.1916441949696,1013.2939209675312,1011.3529443358477,1012.2627796762594,25.444444444444443,28.77777777777778,25.444444444444443,26.555555555555557,27.11111111111111,36.666666666666664,35.375,37.666666666666664,56.35,47.28333333333333,58.53333333333333,1011.9394459433555,1011.7464516644868,1011.8566856673797,27.01851851851852,27.828703703703706,26.0
2025-01-02 02:00:00+00:00,50.3,27.11111111111111,35.0,1013.91,1014.0830903788755,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,38.0,36.0,40.0,38.0,38.0,60.2,47.5,48.7,60.1,57.7,1012.8541695102216,1012.0221018006962,1014.2437607364694,1011.4132758164104,1011.7730161693701,24.88888888888889,28.22222222222222,26.0,26.0,26.555555555555557,37.0,35.291666666666664,38.0,58.291666666666664,47.7875,59.36666666666667,1012.0779897196265,1011.7281286870989,1012.3570940588376,26.694444444444443,27.805555555555557,25.444444444444443
2025-01-02 03:00:00+00:00,47.9,28.77777777777778,32.0,1014.24,1014.412190864974,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,35.0,35.0,38.0,38.0,36.0,50.3,52.2,48.4,57.8,54.1,1014.0830903788755,1012.3224707845512,1014.1631040361334,1012.8038368498807,1011.4629631493893,27.11111111111111,27.666666666666668,27.11111111111111,25.444444444444443,26.555555555555557,36.916666666666664,35.083333333333336,37.0,58.525,47.854166666666664,56.1,1012.2497387678081,1011.7214340888659,1013.247032246326,26.60185185185185,27.85185185185185,25.814814814814813
2025-01-02 05:00:00+00:00,33.0,30.444444444444443,29.0,1011.56,1011.7307930159666,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,32.0,35.0,36.0,38.0,37.0,47.9,55.7,43.6,60.2,57.7,1014.412190864974,1011.5826635895676,1013.642377340467,1012.8541695102216,1011.3529443358477,28.77777777777778,27.11111111111111,28.22222222222222,24.88888888888889,26.555555555555557,36.666666666666664,34.833333333333336,35.0,58.166666666666664,47.833333333333336,52.800000000000004,1012.4238821078434,1011.7318127067342,1013.7831502513569,26.694444444444443,27.921296296296294,26.925925925925924
2025-01-02 06:00:00+00:00,30.2,30.444444444444443,29.0,1010.62,1010.7906343052279,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,29.0,37.0,33.0,35.0,38.0,33.0,64.3,38.3,50.3,60.1,1011.7307930159666,1012.5628308909763,1012.921937902767,1014.0830903788755,1011.4132758164104,30.444444444444443,27.11111111111111,28.77777777777778,27.11111111111111,26.0,36.166666666666664,34.541666666666664,32.0,56.275,47.39166666666667,43.73333333333333,1012.4362262267099,1011.65216335988,1013.4086914199387,26.972222222222225,28.01388888888889,28.777777777777775
2025-01-02 07:00:00+00:00,28.2,30.444444444444443,29.0,1009.36,1009.5304215653013,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,29.0,38.0,32.0,32.0,38.0,30.2,66.4,38.2,47.9,57.8,1010.7906343052279,1012.5228240623475,1012.0511602773126,1014.412190864974,1012.8038368498807,30.444444444444443,27.11111111111111,29.888888888888886,28.77777777777778,25.444444444444443,35.5,34.375,30.0,53.43333333333334,47.05416666666667,37.03333333333333,1012.2885431778976,1011.5633590433158,1012.3112060620562,27.25,28.083333333333332,29.888888888888886
2025-01-02 08:00:00+00:00,38.1,30.444444444444443,31.0,1009.04,1009.2103675361135,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,29.0,38.0,31.0,29.0,38.0,28.2,65.8,38.8,33.0,60.2,1009.5304215653013,1012.2627796762594,1010.7106207979308,1011.7307930159666,1012.8541695102216,30.444444444444443,27.11111111111111,30.444444444444443,30.444444444444443,24.88888888888889,34.75,34.25,29.0,50.25,46.637499999999996,30.46666666666667,1012.0391763031438,1011.4583282636487,1010.6839496288318,27.527777777777775,28.10648148148148,30.444444444444443
2025-01-02 09:00:00+00:00,37.3,29.888888888888886,32.0,1009.02,1009.1906765061212,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,31.0,38.0,30.0,29.0,35.0,38.1,57.7,29.5,30.2,50.3,1009.2103675361135,1011.7730161693701,1009.510418188477,1010.7906343052279,1014.0830903788755,30.444444444444443,26.555555555555557,30.444444444444443,30.444444444444443,27.11111111111111,34.166666666666664,34.25,29.666666666666668,47.94166666666666,46.60833333333333,32.166666666666664,1011.7848086247982,1011.395817711073,1009.8438078022142,27.805555555555557,28.10648148148148,30.444444444444443
2025-01-02 10:00:00+00:00,39.6,29.888888888888886,32.0,1009.29,1009.4607221768281,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,32.0,36.0,31.0,29.0,32.0,37.3,54.1,31.5,28.2,47.9,1009.1906765061212,1011.4629631493893,1009.3307001872284,1009.5304215653013,1014.412190864974,29.888888888888886,26.555555555555557,29.888888888888886,30.444444444444443,28.77777777777778,33.666666666666664,34.333333333333336,30.666666666666668,46.24166666666667,46.93333333333334,34.53333333333333,1011.5696136528608,1011.3824951409748,1009.3104885358453,28.083333333333332,28.083333333333332,30.259259259259256
2025-01-02 11:00:00+00:00,46.2,29.333333333333336,32.0,1010.07,1010.2411679349049,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,32.0,37.0,32.0,31.0,29.0,39.6,57.7,30.9,38.1,33.0,1009.4607221768281,1011.3529443358477,1009.2309967788322,1009.2103675361135,1011.7307930159666,29.888888888888886,26.555555555555557,29.333333333333336,30.444444444444443,30.444444444444443,33.333333333333336,34.375,31.666666666666668,45.03333333333333,47.270833333333336,38.333333333333336,1011.4027602384807,1011.3879127238748,1009.2872554063542,28.36111111111111,28.083333333333332,30.074074074074073
